sep=;

"storeNumber";"storeName";"planId";"date";"schedule";"itemNumber";"itemDescription";"forecastedQty";"modifiedQty";"productionArea";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"110230093";"MORRISONS BBQ PORK RIB RACK";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"110488633";"MIN: MORRISONS 5 FIRECRACKER CHICKEN WINGS";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"110488730";"MIN: MORRISONS LEMON & HERB CHICKEN LEG";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"110488772";"MIN: MORRISONS 2 LEMON & HERB CHICKEN LEGS";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"110488810";"MIN: MORRISONS 4 LEMON & HERB CHICKEN LEGS";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"110488836";"MIN: MORRISONS PERI PERI CHICKEN LEG";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"110488887";"MIN: MORRISONS 2 PERI PERI CHICKEN LEGS";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"110488924";"MIN: MORRISONS 4 PERI PERI CHICKEN LEGS";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"111473441";"MIN: MORRISONS 3 GARLIC & HERB CHICKEN THIGH FILLE";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"111473468";"MIN: MORRISONS 5 GARLIC & HERB CHICKEN THIGH FILLE";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104284132";"'M' 4 Texan Chicken Wings";"5";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104284271";"'M' Plain Chicken Leg";"4";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104284280";"'M' 4 Plain Chicken Legs";"4";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104288230";"'M' Bacon Rib";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104305600";"'M' Stout Chicken Thigh";"5";"null";"390";
